,Statement Author,Statement,Rating,cleaned,statement_length,word_count,sentence_count,unique_words,lexical_richness,punctuation_count,noun_%,pronoun_%,verb_%,adj_%,determiner_%,foreign_%
1083,Hal Turner Radio Show,"People with the COVID-19 vaccine are being ""tracked in real time via 5G cellular, and all that data can be hacked into to track you.""",pants-fire,"['people', 'covid', 'vaccine', 'tracked', 'real', 'time', 'via', 'g', 'cellular', 'data', 'hacked', 'track']",133,12,1,25,25.0,5,0.1724137931034483,0.034482758620689655,0.20689655172413793,0.06896551724137931,0.06896551724137931,0.0
1084,Facebook posts,"Says BLM activist Sasha Johnson tweeted, “The white man will not be our equal but our slave.”",pants-fire,"['say', 'blm', 'activist', 'sasha', 'johnson', 'tweeted', 'white', 'man', 'equal', 'slave']",93,10,1,15,90.71999999999997,2,0.3333333333333333,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.0
1085,Facebook posts,“Boom! Georgia 1st to decertify election.”,pants-fire,"['boom', 'georgia', 'st', 'decertify', 'election']",42,5,2,6,7.0,2,0.5,0.0,0.1,0.0,0.0,0.0
1086,Facebook posts,“Biden agrees to Pelosi's request to resign.”,pants-fire,"['biden', 'agrees', 'pelosi', 'request', 'resign']",45,5,1,5,22.679999999999993,2,0.2727272727272727,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0
1087,Instagram posts,Arizona ballots were shredded and burned in a chicken farm fire.,pants-fire,"['arizona', 'ballot', 'shredded', 'burned', 'chicken', 'farm', 'fire']",64,7,1,11,11.0,1,0.4166666666666667,0.0,0.25,0.0,0.08333333333333333,0.0
1088,Instagram posts,Says Anthony Fauci’s wife has “a secret plan to put psych drugs in drinking water” to get people vaccinated.,pants-fire,"['say', 'anthony', 'fauci', 'wife', 'secret', 'plan', 'put', 'psych', 'drug', 'drinking', 'water', 'get', 'people', 'vaccinated']",108,14,1,17,101.07999999999991,1,0.4166666666666667,0.0,0.16666666666666666,0.08333333333333333,0.041666666666666664,0.0
1089,Lauren Boebert,"“Since removing the mask mandate two months ago, Texas has not reported a single COVID death. Not one.""",pants-fire,"['since', 'removing', 'mask', 'mandate', 'two', 'month', 'ago', 'texas', 'reported', 'single', 'covid', 'death', 'one']",103,13,2,16,90.71999999999997,4,0.30434782608695654,0.0,0.08695652173913043,0.043478260869565216,0.08695652173913043,0.0
1090,Viral image,"Says Chelsea Clinton tweeted, “The more I hear about Bill Gates behavior the more ashamed for him I feel. What kind of man pursues a physical relationship with an underling and has relations with her in their office???”",pants-fire,"['say', 'chelsea', 'clinton', 'tweeted', 'hear', 'bill', 'gate', 'behavior', 'ashamed', 'feel', 'kind', 'man', 'pursues', 'physical', 'relationship', 'underling', 'relation', 'office']",219,18,3,32,141.9600000000001,5,0.24444444444444444,0.1111111111111111,0.1111111111111111,0.044444444444444446,0.08888888888888889,0.0
1091,Facebook posts,Photos show Joe Biden didn’t drive himself during an electric vehicle test drive.,pants-fire,"['photo', 'show', 'joe', 'biden', 'drive', 'electric', 'vehicle', 'test', 'drive']",81,9,1,13,47.320000000000036,1,0.625,0.0625,0.0625,0.0625,0.0625,0.0
1092,Eric Trump,"The Biden White House has ""no one there. They don't travel. They don't go down to the border. They don't go overseas.""",pants-fire,"['biden', 'white', 'house', 'one', 'travel', 'go', 'border', 'go', 'overseas']",118,9,4,12,25.0,9,0.16129032258064516,0.0967741935483871,0.1935483870967742,0.0,0.0967741935483871,0.0
1093,Viral image,“The minions from ‘Despicable Me’ are based off of these Jewish children tortured by Nazis during the Holocaust.”,pants-fire,"['minion', 'despicable', 'based', 'jewish', 'child', 'tortured', 'nazi', 'holocaust']",113,8,1,18,19.0,1,0.391304347826087,0.0,0.13043478260869565,0.043478260869565216,0.13043478260869565,0.0
1094,Facebook posts,"Wearing face masks may cause ""pulmonary fibrosis"" and other health risks in children.",pants-fire,"['wearing', 'face', 'mask', 'may', 'cause', 'pulmonary', 'fibrosis', 'health', 'risk', 'child']",85,10,1,13,13.0,3,0.375,0.0,0.125,0.125,0.0,0.0
1095,Facebook posts,“Biden is computer generated.”,pants-fire,"['biden', 'computer', 'generated']",30,3,1,4,5.0,1,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0
1096,Facebook posts,“Video shows U.S. Capitol Police gave protesters OK to enter.”,pants-fire,"['video', 'show', 'u', 'capitol', 'police', 'gave', 'protester', 'ok', 'enter']",62,9,1,10,12.0,3,0.46153846153846156,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0
1097,Viral image,Photo shows Kamala Harris pretending to board an official plane.,pants-fire,"['photo', 'show', 'kamala', 'harris', 'pretending', 'board', 'official', 'plane']",64,8,1,10,10.0,1,0.45454545454545453,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0
1098,Viral image,Photo shows Joe Biden groping Jen Psaki.,pants-fire,"['photo', 'show', 'joe', 'biden', 'groping', 'jen', 'psaki']",40,7,1,7,7.0,1,0.625,0.0,0.125,0.0,0.0,0.0
1099,Kevin McCarthy,"""I don't think anybody is questioning the legitimacy of the presidential election.""",pants-fire,"['think', 'anybody', 'questioning', 'legitimacy', 'presidential', 'election']",83,6,1,10,47.320000000000036,4,0.1875,0.0625,0.1875,0.0625,0.125,0.0
1100,Ted Cruz,The voting rights bill “would register millions of illegal aliens to vote. It is intended to do that.”,pants-fire,"['voting', 'right', 'bill', 'would', 'register', 'million', 'illegal', 'alien', 'vote', 'intended']",102,10,2,16,101.07999999999991,2,0.2727272727272727,0.045454545454545456,0.22727272727272727,0.045454545454545456,0.09090909090909091,0.0
1101,Andrew Clyde,"“Watching the TV footage of those who entered the Capitol. … If you didn't know the TV footage was from Jan. 6, you would actually think it was a normal tourist visit.”",pants-fire,"['watching', 'tv', 'footage', 'entered', 'capitol', 'know', 'tv', 'footage', 'jan', 'would', 'actually', 'think', 'normal', 'tourist', 'visit']",168,15,2,21,50.820000000000014,5,0.2631578947368421,0.07894736842105263,0.21052631578947367,0.02631578947368421,0.13157894736842105,0.0
1102,Facebook posts,"Says Chelsea Clinton tweeted, ""If Jesus were alive today he'd be working at Planned Parenthood.""",pants-fire,"['say', 'chelsea', 'clinton', 'tweeted', 'jesus', 'alive', 'today', 'working', 'planned', 'parenthood']",96,10,1,15,16.0,5,0.25,0.05,0.25,0.05,0.0,0.0
1103,Facebook posts,"An ongoing audit of the 2020 presidential election in Arizona “showed Trump ahead by 250,000” votes, and “nearly 950,000 ballots are declared illegal, nearly all for Biden.”",pants-fire,"['ongoing', 'audit', 'presidential', 'election', 'arizona', 'showed', 'trump', 'ahead', 'vote', 'nearly', 'ballot', 'declared', 'illegal', 'nearly', 'biden']",173,15,1,27,189.28000000000014,5,0.2647058823529412,0.0,0.08823529411764706,0.14705882352941177,0.08823529411764706,0.0
1104,Viral image,Says Nikki Haley “white-washed” her name because she thought it “would give her a better chance than the name Nimrata Randhawa.”,pants-fire,"['say', 'nikki', 'haley', 'white', 'washed', 'name', 'thought', 'would', 'give', 'better', 'chance', 'name', 'nimrata', 'randhawa']",128,14,1,17,67.75999999999999,2,0.4230769230769231,0.15384615384615385,0.07692307692307693,0.038461538461538464,0.07692307692307693,0.0
1105,Bloggers,A spy plane was circling the building of the Arizona election audit.,pants-fire,"['spy', 'plane', 'circling', 'building', 'arizona', 'election', 'audit']",68,7,1,10,40.319999999999986,1,0.46153846153846156,0.0,0.15384615384615385,0.0,0.23076923076923078,0.0
1106,Facebook posts,"Says Kentucky Derby jockey John Velazquez turned down an invitation to the White House and said, “if I wanted to see a horse’s ass I would of came in second.”",pants-fire,"['say', 'kentucky', 'derby', 'jockey', 'john', 'velazquez', 'turned', 'invitation', 'white', 'house', 'said', 'wanted', 'see', 'horse', 'as', 'would', 'came', 'second']",158,18,1,26,134.5399999999999,2,0.3333333333333333,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.08333333333333333,0.0
1107,Facebook posts,"Social media posts stated: “Remember Kamala telling Joe during the debate, ‘You will do whatever the Chinese tell you! They gave your son over a billion dollars.’”",pants-fire,"['social', 'medium', 'post', 'stated', 'remember', 'kamala', 'telling', 'joe', 'debate', 'whatever', 'chinese', 'tell', 'gave', 'son', 'billion', 'dollar']",163,16,2,25,219.52000000000015,4,0.34285714285714286,0.11428571428571428,0.17142857142857143,0.05714285714285714,0.08571428571428572,0.0
1108,Facebook posts,“Anyone remember Kamala telling Joe during the debate: ‘You will do whatever the Chinese tell you! They gave your son over a billion dollars.’”,pants-fire,"['anyone', 'remember', 'kamala', 'telling', 'joe', 'debate', 'whatever', 'chinese', 'tell', 'gave', 'son', 'billion', 'dollar']",143,13,2,22,174.9999999999999,3,0.3225806451612903,0.12903225806451613,0.22580645161290322,0.0,0.0967741935483871,0.0
1109,Tweets,"Sen. Joni Ernst's visual aid said liberals wanted to abolish lasagna, among other things.",pants-fire,"['sen', 'joni', 'ernst', 'visual', 'aid', 'said', 'liberal', 'wanted', 'abolish', 'lasagna', 'among', 'thing']",89,12,1,14,15.0,4,0.4117647058823529,0.0,0.17647058823529413,0.11764705882352941,0.0,0.0
1110,Viral image,60% of new COVID-19 patients are people who received the vaccine.,pants-fire,"['new', 'covid', 'patient', 'people', 'received', 'vaccine']",65,6,1,11,10.0,3,0.3076923076923077,0.0,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0
1111,Kevin McCarthy,Says Joe Biden is “going to control how much meat you can eat.”,pants-fire,"['say', 'joe', 'biden', 'going', 'control', 'much', 'meat', 'eat']",63,8,1,13,14.0,1,0.1875,0.0625,0.25,0.125,0.0,0.0
1112,Facebook posts,A leaked email from a Liberal Party politician shows the Canadian government's plan to “reset” the economy and seize private property.,pants-fire,"['leaked', 'email', 'liberal', 'party', 'politician', 'show', 'canadian', 'government', 'plan', 'reset', 'economy', 'seize', 'private', 'property']",134,14,1,17,67.75999999999999,2,0.32,0.0,0.12,0.16,0.16,0.0
1113,Facebook posts,"A McDonald’s restaurant in Elkton, Md., was permanently closed “due to a sex trafficking investigation.”",pants-fire,"['mcdonald', 'restaurant', 'elkton', 'md', 'permanently', 'closed', 'due', 'sex', 'trafficking', 'investigation']",104,10,1,13,71.68,4,0.45454545454545453,0.0,0.13636363636363635,0.045454545454545456,0.09090909090909091,0.0
1114,Bloggers,“Hillary Clinton hanged at GITMO.”,pants-fire,"['hillary', 'clinton', 'hanged', 'gitmo']",34,4,1,5,6.0,1,0.5,0.0,0.125,0.125,0.0,0.0
1115,Fox News Channel,"""Biden's climate requirements"" will ""cut 90% of red meat from diet"" to a ""max 4 lbs per year"" and ""one burger per month.""",pants-fire,"['biden', 'climate', 'requirement', 'cut', 'red', 'meat', 'diet', 'max', 'lb', 'per', 'year', 'one', 'burger', 'per', 'month']",121,15,1,21,135.52000000000015,11,0.2647058823529412,0.0,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.0
1116,TikTok posts,"A video shows Kim Jong Un calling Joe Biden a ""thug,"" a ""coward,"" and ""mentally unstable"" in a speech.",pants-fire,"['video', 'show', 'kim', 'jong', 'un', 'calling', 'joe', 'biden', 'thug', 'coward', 'mentally', 'unstable', 'speech']",102,13,1,15,33.69333333333333,9,0.32142857142857145,0.0,0.03571428571428571,0.03571428571428571,0.14285714285714285,0.0
1117,Facebook posts,Video shows Donald Trump returning to Washington “in a blaze of glory on Air Force 1.”,pants-fire,"['video', 'show', 'donald', 'trump', 'returning', 'washington', 'blaze', 'glory', 'air', 'force']",86,10,1,16,16.0,1,0.5263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0
1118,Facebook posts,“Pope Francis is dead.”,pants-fire,"['pope', 'francis', 'dead']",23,3,1,4,5.0,1,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0
1119,Facebook posts,"Says LeBron James said, “We’re at the point where a girl can’t even stab her friends anymore.”",pants-fire,"['say', 'lebron', 'james', 'said', 'point', 'girl', 'even', 'stab', 'friend', 'anymore']",94,10,1,17,18.0,2,0.28,0.08,0.24,0.0,0.08,0.0
1120,Viral image,Photo shows President Barack Obama posing with a 420 sign.,pants-fire,"['photo', 'show', 'president', 'barack', 'obama', 'posing', 'sign']",58,7,1,10,9.0,1,0.45454545454545453,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0
1121,Facebook posts,Derek Chauvin’s trial and conviction for the murder of George Floyd was faked as part of a “false flag.”,pants-fire,"['derek', 'chauvin', 'trial', 'conviction', 'murder', 'george', 'floyd', 'faked', 'part', 'false', 'flag']",104,11,1,17,111.99999999999991,1,0.4166666666666667,0.0,0.125,0.08333333333333333,0.08333333333333333,0.0
1122,Facebook posts,Japan’s prime minister met with Vice President Kamala Harris holding a Trump 2024 sign and wearing a red baseball cap.,pants-fire,"['japan', 'prime', 'minister', 'met', 'vice', 'president', 'kamala', 'harris', 'holding', 'trump', 'sign', 'wearing', 'red', 'baseball', 'cap']",118,15,1,18,101.07999999999991,1,0.4782608695652174,0.0,0.17391304347826086,0.08695652173913043,0.08695652173913043,0.0
1123,Facebook posts,Schools stopped teaching children cursive so they wouldn’t be able to read the U.S. Constitution and other historical documents.,pants-fire,"['school', 'stopped', 'teaching', 'child', 'cursive', 'able', 'read', 'u', 'constitution', 'historical', 'document']",128,11,1,19,20.0,3,0.2727272727272727,0.045454545454545456,0.2727272727272727,0.18181818181818182,0.045454545454545456,0.0
1124,Douglas Frank,Michigan used a mathematical “key” to manipulate vote totals in 2020 election.,pants-fire,"['michigan', 'used', 'mathematical', 'key', 'manipulate', 'vote', 'total', 'election']",78,8,1,12,11.0,1,0.4,0.0,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.0
1125,Facebook posts,"“This is all about a certificate of vaccination where they get you a national ID, and then the AI can track you.”",pants-fire,"['certificate', 'vaccination', 'get', 'national', 'id', 'ai', 'track']",113,7,1,20,74.05999999999996,2,0.19230769230769232,0.11538461538461539,0.11538461538461539,0.038461538461538464,0.19230769230769232,0.0
1126,Tucker Carlson,"“Maybe (the COVID-19 vaccine) doesn't work, and they're simply not telling you that.”",pants-fire,"['maybe', 'covid', 'vaccine', 'work', 'simply', 'telling']",85,6,1,13,16.0,7,0.19047619047619047,0.09523809523809523,0.19047619047619047,0.0,0.047619047619047616,0.0
1127,Facebook posts,“Jay-Z and Beyonce are buying back DMX’s masters for $10 Million and giving to his kids for free.”,pants-fire,"['jay', 'z', 'beyonce', 'buying', 'back', 'dmx', 'master', 'million', 'giving', 'kid', 'free']",98,11,1,14,45.359999999999985,3,0.3333333333333333,0.041666666666666664,0.125,0.08333333333333333,0.0,0.0
1128,Liz Cheney,“Something less than 6% ... of this proposal that President Biden has put forward is actually focused on infrastructure.”,pants-fire,"['something', 'le', 'proposal', 'president', 'biden', 'put', 'forward', 'actually', 'focused', 'infrastructure']",121,10,1,19,18.0,5,0.30434782608695654,0.0,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.0
1129,Viral image,"After learning some officers are Jewish, “Ilhan Omar says police shouldn’t exist.”",pants-fire,"['learning', 'officer', 'jewish', 'ilhan', 'omar', 'say', 'police', 'exist']",82,8,1,12,13.0,2,0.5555555555555556,0.0,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0
1130,Instagram posts,"“Covid-does NOT exist AS A VIRUS,” and Russian doctors performing autopsies on deceased COVID-19 patients violate a World Health Organization law",pants-fire,"['covid', 'exist', 'virus', 'russian', 'doctor', 'performing', 'autopsy', 'deceased', 'covid', 'patient', 'violate', 'world', 'health', 'organization', 'law']",145,15,1,19,135.52000000000015,3,0.4583333333333333,0.0,0.125,0.125,0.08333333333333333,0.0
1131,Dan Patrick,"“Nothing has changed in the election code (under SB 7) regarding early voting. Nothing has changed.""",pants-fire,"['nothing', 'changed', 'election', 'code', 'sb', 'regarding', 'early', 'voting', 'nothing', 'changed']",100,10,2,14,31.50000000000001,5,0.3181818181818182,0.0,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.0
1132,Facebook posts,"""New poll indicates” Joe Biden’s “approval at 11%, the lowest approval rating of any president in American history.""",pants-fire,"['new', 'poll', 'indicates', 'joe', 'biden', 'approval', 'lowest', 'approval', 'rating', 'president', 'american', 'history']",116,12,1,18,17.0,5,0.48148148148148145,0.0,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0
1133,Bloggers,Says Donald Trump indicted Amy Coney Barrett.,pants-fire,"['say', 'donald', 'trump', 'indicted', 'amy', 'coney', 'barrett']",45,7,1,7,7.0,1,0.625,0.0,0.125,0.0,0.0,0.0
1134,Bloggers,"Navy SEALs found over 1,000 trafficked children and dead bodies on the Evergreen ship that blocked the Suez Canal.",pants-fire,"['navy', 'seal', 'found', 'trafficked', 'child', 'dead', 'body', 'evergreen', 'ship', 'blocked', 'suez', 'canal']",114,12,1,17,90.71999999999997,2,0.4,0.0,0.1,0.1,0.1,0.0
